0.0001126615302273902170793196,0.00174127855749204424849752,0.002526969589948716184146793,1.840323210392507552197322e-05,0.009362638599286300655766269,0.003992702670694237877813126,0.00551517523779623559249119,0.0004014681049065209014238553,0.00648072305307484212988367,-0.004265988013832155978377614
0.0004790267955463798211883375,0.002414959581489235611317934,0.003447556853192444269867734,4.056162810206243333685516e-05,0.006534124330730893721874697,0.001759301689306691810973926,0.01157885266182164842041491,0.002391070460908586818582489,0.001970250864010045580010377,-0.004303068595874592894290345
8.857023097495656893760746e-05,0.003242667309210819134163151,0.02554197974128007142535779,2.136217880517569950174842e-05,0.003969127544475446744964842,0.01028810880142295297590138,0.000386839057793189220954555,0.06228923251649048226097349,0.00549803551428728904532095,-0.07199160315931796283450694
5.573594343979958469405961e-05,0.008049319591760027356452945,0.01782980519518631914999141,8.651390003731612308914695e-05,0.0006423036681259652446590591,0.01146495106586602197307201,0.001851797781380957845509538,0.004692946780136122292281797,0.0008213147518157688916837222,-0.005895926184895983190870083
0.0001057824908619936683535495,0.001514865516907440033331222,0.003805901606075861795530635,9.170808903937860943628851e-05,0.02262949667097602021725855,0.0008810809486152594918739744,0.004735656553594017395547588,0.001436485568055584057314822,0.002095679438786117714660362,-0.007237839136297163911137886
5.992951641936210889927833e-05,0.002935357153951948828984886,0.003912637273707265245237252,2.554355422132123000500403e-05,0.003509839974155132269473256,0.00391723180187761397391677,0.005445097936741171915087101,0.001347715298863759241995708,0.004075717734428645037947359,-0.002979402315445245363889626
0.000157075975487010866373308,0.001859684634039411371339567,0.03213424721562866542834414,6.764297504621169943982845e-05,0.001484039115405651546031329,0.001293275612694304342945029,0.01379463271083676730033307,0.009532222201636965722149064,0.001544442249951532382043484,-0.02124929680227061190578297
0.0001364343591797754964151101,0.08833014022694565814397549,0.003680760770857834963953881,3.127095241471385106803507e-05,0.1326106669728008835562605,0.0001702282729319814287994445,0.002798020666465084529961338,0.002523717387589926707675003,9.135974310092521207416622e-05,-0.1806411144316880657001434
7.758411513610009770797182e-05,0.006878920339225369322277981,0.01618235718787734006562928,2.649020603908547712504462e-05,0.005410286000289603672297467,0.002608410670845697811037756,0.002604316302974472949888218,0.009774292836851355970040345,0.004435731651803305822245882,-0.01139779136241203527646348
0.0004561881417077881398572381,0.001274543180283813212025357,0.119475919519713938421468,0.0001507241771455846346058904,0.006070375130379251048251543,0.0002069743523428494097818331,0.008279335130869957745658461,0.001460262474669284712275319,0.002648156212796134046510987,-0.0493387385524626242983004
5.763800484593991258104595e-05,0.0008928478666474509587228092,0.009256744816425443653229443,6.620903013175703669210975e-05,0.03554848614969617626169196,0.00146066157880897170597001,0.00140455964501474072324283,0.002578622099899762105945644,0.00197416402029580847696244,-0.02880774119188800330704225
5.463117908431172381651664e-05,0.008548523411610461572585073,0.008582150666335570249332321,4.481401083447139670158307e-05,0.006037602550651594186803539,0.002156765584390752960725068,0.001725373193903901279655511,0.002911682582264792443216272,0.001641589617573172661321723,-0.008567991311867029224913495
4.700218401844823352172392e-05,0.00116784284078667193775003,0.002564521801903701589409046,3.604167677951537355823461e-05,0.007857850726257758350312699,0.002967068958802335492536129,0.002178335628655127947927994,0.0005423481111898181003874719,0.002065196824417483111024918,-0.003318943828940823514983549
0.0001734980343990050590061852,0.04786586063567661170070622,0.01124455722113469960388166,1.641048430425271785807438e-05,0.003350699455556469669170738,0.006721719302984366893605195,0.003375792461385152161412737,0.0003537103298303934388775727,0.0002909108320019235922014589,-0.07983450847186257526288955
0.0001341439454467332245257011,0.0001627971048871530333149865,0.0004722584185807835095195772,2.004936661319667656560271e-05,0.006267899286465614637486876,0.01188062561673637086701039,0.003953601930155869158267645,0.001957415776365441228978881,0.009347081702771884229030697,-0.007608814516292583540746364
0.0002732524898015282533748904,0.0004443839886013730908209673,0.0008024572754746965661670766,5.60000747169776805678594e-05,0.06983379391073950281931815,0.02138274691439737487663741,0.001152544705919085477052732,0.01813202010256378254871024,0.001044701494036992181491108,-0.142693303368052748503203
0.0001306366199022472108018378,0.002482749254109417776092972,0.004388917176692345642474713,8.021063208985192854744845e-05,0.001508421695029920576308635,0.002258887311111071154179353,0.007212955939423107074026653,0.002980124533618196298878633,0.0004213360799984035916405933,-0.001756816813914485742031957
8.24573217115207588497755e-05,0.007099829400287359024157574,0.004012801239173681595862053,1.83234413570175367269241e-05,0.01513924182450212575778981,0.008487960652071363173987173,0.0007379819630517019373588949,0.0006334945528939210385860337,0.0003101095938191469935166222,-0.0195613000311917195617184
0.0002151947387586193149305869,0.0002102327373403276315668581,0.0003386911448587495211161313,2.472624294890246791456083e-05,0.05554419828351431914770231,0.009707172653775356790939455,0.003450845332433999292781612,0.000299260133747753951857784,0.007109486846745812285708332,-0.01436443373724582972528196
6.194661355341306524600192e-05,0.001345989032139873137552954,0.01112076372347545367980093,2.950205902664114571642105e-05,0.01062558405525685159553895,0.003927756148390596814545805,0.0007712239243526730972377869,0.002181764948286297241958342,0.002933251759493939962025744,-0.01445907658001432949390619
8.611837397139916771594825e-05,0.001323842016951080283876374,0.0005370445128827528455742191,0.0001016250979145440029843134,0.004844241844109862735190397,0.02970704950970423988132474,0.0009622062760112569911041813,0.0002422913582678004108285352,0.001826828216511029983476488,-0.009991562021099964496784196
